ID,SMILES
S2741,NC(=O)C1=CC=CC2=C[N](N=C12)C3=CC=C(C=C3)C4CCCNC4
S2760,CC1=C(CC2=CC=C(S2)C3=CC=C(F)C=C3)C=C(C=C1)C4OC(CO)C(O)C(O)C4O
S2762,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C)(C)C5=C(C2=O)C6=CC=C(C=C6[NH]5)C#N
S2765,CCN1CC(C)[N]2C(=C(O)C3=C2C(=NN(CC4=CC=C(F)C(=C4)Cl)C3=O)C(=O)NC)C1=O
S2787,CCN(C(=O)C1=C(O)C2=C(C=CC=C2Cl)N(C)C1=O)C3=CC=CC=C3
S2789,CC1CCN(CC1N(C)C2=C3C=C[NH]C3=NC=N2)C(=O)CC#N
S2790,CCN1C(=O)N(CC)C2=C([N](C)C(=N2)\C=C\C3=CC=C(OC)C(=C3)OC)C1=O
S2792,CCOC(=O)N1C(CC)CC(N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(=O)OC)C3=C1C=CC(=C3)C(F)(F)F
S2794,CC(C)OC(=O)C(C)N[P](=O)(OCC1OC(N2C=CC(=O)NC2=O)C(C)(F)C1O)OC3=CC=CC=C3
S2797,NC(=O)N1CCC(CC1)CC(=O)N2CCC(CC2)C3C4=C(CCC5=C3C(=CC(=C5)Cl)Br)C=C(Br)C=N4
S2807,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(F)C(=CC=C3)N[S](=O)(=O)C4=C(F)C=CC=C4F
S2809,CC1=NC(=CC=C1)C#CC2=CC=CC=C2
S2814,CC1=C(SC(=N1)NC(=O)N2CCCC2C(N)=O)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
S2830,CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O
S2840,CNC(=O)C1=CC=C(C=C1F)N2C(=S)N(C(=O)C23CCC3)C4=CN=C(C#N)C(=C4)C(F)(F)F
S2851,CC[S](=O)(=O)N1CC(CC#N)(C1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4
S2853,CC(C)CC(NC(=O)C(CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC(C)C)C(=O)C4(C)CO4
S2868,CN1C(=O)C=C(N2CCCC(N)C2)N(CC3=CC=CC=C3C#N)C1=O
S2874,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1.C[S](O)(=O)=O
S2875,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(N)C3=C2OCC3)Cl
S2883,NC1=CC=C(C=C1)C(=O)NCC(O)=O
S2884,[KH].CC1=CC(=O)N[S](=O)(=O)O1
S2900,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5
S2902,N#CCC(C1CCCC1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4
S2903,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(=C1)CC(O)=O
S2907,CC1=CN(C(=O)C=C1)C2=CC=CC=C2
S2922,C#CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C4OCCOCCOCCOC4=C3
S3000,[Na+].CN1C(CC2=C\C(=N\NC(N)=O)C(=O)C=C12)[S]([O-])(=O)=O
S3001,CC1=CN(C2OC(CO)C(O)C2F)C(=O)NC1=O
S3002,ClC1=CC=C(S1)C(=O)NCC2CN(C(=O)O2)C3=CC=C(C=C3)N4CCOCC4=O
S3003,CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C/CCCC(O)=O
S3005,Cl.FC1=CC=C(C=C1)C2CCNCC2COC3=CC4=C(OCO4)C=C3
S3008,CC(C(O)=O)C1=CC2=C(SC3=CC=CC=C3C(=O)C2)C=C1
S3012,C[N]1N=C2C=C(C=CC2=C1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C)C(=C4)[S](N)(=O)=O
S3015,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(O)C=C3)C(=O)N2C1C(O)=O
S3017,CC(=O)OC1=C(C=CC=C1)C(O)=O
S3018,OC(=O)C1=CC=CN=C1NC2=CC=CC(=C2)C(F)(F)F
S3019,CC1=CC(=O)N(O)C(=C1)C2CCCCC2.NCCO
S3021,CC1=C([N](N=C1C(=O)NN2CCCCC2)C3=CC=C(Cl)C=C3Cl)C4=CC=C(Cl)C=C4
S3022,COC1CC2OCC2(OC(C)=O)C3C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C6=CC=CC=C6)C(=C(C(OC)C(=O)C13C)C5(C)C)C
S3023,CCCCOC1=CC=C(CC(=O)NO)C=C1
S3024,NC1=NC(=C(N=N1)C2=CC=CC(=C2Cl)Cl)N
S3027,O.O.CC(C(=O)O[Ca]OC(=O)C(C)C1=CC=CC(=C1)OC2=CC=CC=C2)C3=CC=CC(=C3)OC4=CC=CC=C4
S3030,OC1=CC=C(Cl)C=C1C(=O)NC2=C(Cl)C=C(C=C2)[N+]([O-])=O
S3031,CC#CC[N]1C(=NC2=C1C(=O)N(CC3=NC4=CC=CC=C4C(=N3)C)C(=O)N2C)N5CCCC(N)C5
S3033,O[C]12CC3[CH2]C(C1)C[C](C3)(C2)NCC(=O)N4CCCC4C#N
S3035,Cl.COC1=C2C(=O)C3=C(C(=C4CC(O)(CC(OC5CC(N)C(O)C(C)O5)C4=C3O)C(C)=O)O)C(=O)C2=CC=C1
S3036,[Na+].CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC([O-])=O)C12
S3037,OC(=O)CCCN1CCC(CC1)OC(C2=CC=C(Cl)C=C2)C3=NC=CC=C3.O[S](=O)(=O)C4=CC=CC=C4
S3038,CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO.CC(OC1OCCN(CC2=NN(C(=O)N2)[P](O)(O)=O)C1C3=CC=C(F)C=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
S3043,C[S](=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
S3045,COC1=C(OC)C(=CC(=C1)/C=C/C(=O)N2CCN(CC2)CC(=O)N3CCCC3)OC.OC(=O)\C=C/C(O)=O
S3046,CCOC1=NC2=CC=CC(=C2[N]1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5)C(O)=O
S3047,[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC
S3051,O.COC1=CC=CC=C1OC2=C(OCCO)N=C(N=C2N[S](=O)(=O)C3=CC=C(C=C3)C(C)(C)C)C4=NC=CC=N4
S3052,CC1=CN=CC(=C1)CN2CCC(CC2)=C3C4=CC=C(Cl)C=C4CCC5=CC=CN=C35.OC(=O)\C=C\C(O)=O
S3053,CC(C)OC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC3CN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5)N
S3054,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2.OC(=O)CC(O)(CC(O)=O)C(O)=O
S3057,CCOC1=NC2=CC=CC(=C2[N]1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5)C(=O)OCC6=C(C)OC(=O)O6
S3060,Cl.CC(C1=C[NH]C=N1)C2=C(C)C(=CC=C2)C
S3061,Cl.CNCC(O)C1=CC=C(O)C(=C1)O
S3062,[K+].[O-]C(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl
S3063,CCNCC.OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl
S3066,Cl.OC1=C2OC3C(=O)CCC4(O)C5CC(=C2C34CCN5CC=C)C=C1
S3067,Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1
S3070,NC(=O)CN1CCCC1=O
S3071,COC1=CC(=CC=C1O)C=O
S3074,N[S](=O)(=O)C1=CC(=CC=C1Cl)C2(O)NC(=O)C3=C2C=CC=C3
S3077,CC1(C[N]2C=CN=N2)C(N3C(CC3=O)[S]1(=O)=O)C(O)=O
S3078,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC12C
S3079,OC1=C(C2CCC(CC2)C3=CC=C(Cl)C=C3)C(=O)C4=C(C=CC=C4)C1=O
S3080,CC1=CC(=CC(=C1OC2=C(Br)C(=NC(=N2)NC3=CC=C(C=C3)C#N)N)C)C#N
S3081,CN(C)C1=CC=C(C=C1)C2CC3(C)C(CCC3(OC(C)=O)C(C)=O)C4CCC5=CC(=O)CCC5=C24
S3083,CCC1=CC2=C(CC(C2)NCC(O)C3=CC=C(O)C4=C3C=CC(=O)N4)C=C1CC.OC(=O)\C=C/C(O)=O
S3100,O=C1NC(=S)NC=C1
S3104,CCOC(=O)CC(=O)N1CCSC1COC2=CC=CC=C2OC
S3105,CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(=C2N4CCC(O)CC4)F
S3106,OC(=O)C1CSCN1C(=O)C2CCC(=O)N2
S3113,Cl.CC1=C(O)C(=C(CO)C=N1)CO
S3114,OCC(O)C1OC(=O)C(=C1O)O
S3116,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CS2
S3117,Cl.CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C2=CC=CC=C2
S3120,Cl.CN(C)CC\C=C1/C2=CC=CC=C2COC3=C1C=CC=C3
S3121,CC1=NC=C([N]1CC(O)CCl)[N+]([O-])=O
S3124,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O
S3129,COC1=C(OC)C(=CC(=C1)CC2=CN=C(N)N=C2N)OC
S3130,OC(=O)CCCCC1SCC2NC(=O)NC12
S3132,CC1=NC(=NC=C1)N[S](=O)(=O)C2=CC=C(N)C=C2
S3133,CC1=NC(=NC(=C1)C)N[S](=O)(=O)C2=CC=C(N)C=C2
S3137,[NaH].OC(=O)C1=CC=CC=C1O
S3138,CC1=CC(=O)NC(=S)N1
S3140,Cl.CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2
S3144,Br.NC(=O)C(C1CCN(CCC2=CC=C3OCCC3=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5
S3147,CCN(CC)C(=O)\C(=C\C1=CC(=C(O)C(=C1)O)[N+]([O-])=O)C#N
S3149,CCCCC(=O)OC1CCC2C3CCC4=CC(=CC=C4C3CCC12C)O
S3150,Cl.CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
S3151,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC3=CC=C(C=C3)[S](=O)(=O)NC(=O)NC4CCCCC4)C2=O
S3153,CC(C)(C)NCC(O)C1=CC=C(O)C(=C1)CO.CC(C)(C)NCC(O)C2=CC=C(O)C(=C2)CO.OC(C(O)C(O)=O)C(O)=O
S3154,Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC2=C3C=CC=CC3=CC=C2
S3155,Cl.CN1CCCCC1C(=O)NC2=C(C)C=CC=C2C
S3160,CC(=O)OC1CCC2C3CCC4(C)C(CCC4(OC(C)=O)C#C)C3CCC2=C1
S3161,O[N+]([O-])=O.ClC1=CC=C(C(C[N]2C=CN=C2)OCC3=CSC4=C(Cl)C=CC=C34)C(=C1)Cl
S3162,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(C2O)N(C)C)C(CC=O)CC(C)C(=O)\C=C\C(=C\C1COC4OC(C)C(O)C(OC)C4OC)C.OC(C(O)C(O)=O)C(O)=O
S3163,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.C[S](O)(=O)=O
S3167,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C
S3170,[Na+].CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C([O-])=O
S3172,Cl.ClC1=CC=C2NC3=NC(=O)CN3CC2=C1Cl
S3173,CN1N(C(=O)C=C1C)C2=CC=CC=C2
S3175,Cl.CNCCC(OC1=CC=CC=C1C)C2=CC=CC=C2
S3176,Cl.Cl.CNCCC1=NC=CC=C1
S3178,CCNC1CN(CCCOC)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O
S3179,[Na+].[Na+].CC1(C)SC2C(NC(=O)C(C([O-])=O)C3=CC=CC=C3)C(=O)N2C1C([O-])=O
S3180,Br.CN1CCCC1CC2=C[NH]C3=C2C=C(CC[S](=O)(=O)C4=CC=CC=C4)C=C3
S3181,CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(=C2)F
S3183,Cl.CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C13
S3185,Cl.CNCC(=O)C1=CC(=C(O)C=C1)O
S3186,CN1CCC(CC1)=C2C3=CC=CC=C3CCC4=CC=CN=C24.OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O
S3189,Cl.CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2
S3193,[NaH].[NaH].CC1(C)SC2C(NC(=O)C(C(O)=O)C3=CSC=C3)C(=O)N2C1C(O)=O
S3195,[NaH].CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)C4=CC=CC=C4)C(=O)N2C1C(O)=O
S3199,CCOC1=C(OC(C2CNCCO2)C3=CC=CC=C3)C=CC=C1.C[S](O)(=O)=O
S3200,CC(=O)OC1=CC(=CC=C1C(O)=O)C(F)(F)F
S3201,Cl.Cl.CN1CCN(CCCN2C3=C(SC4=CC=C(C=C24)C(F)(F)F)C=CC=C3)CC1
S3202,CCC1=CC2CN3CCC4=C([NH]C5=CC=CC=C45)C(C2)(C13)C(=O)OC
S3207,COCC(=O)NC1=C(I)C(=C(I)C(=C1I)C(=O)N(C)CC(O)CO)C(=O)NCC(O)CO
S3208,Cl.CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN2CCC(CC2)C(O)(C3=CC=CC=C3)C4=CC=CC=C4
S3212,ClC1=CC=C(C=C1)C(=O)NCCN2CCOCC2
S3604,CC(C)C12OC1C3OC34C5(C)CCC6=C(COC6=O)C5CC7OC47C2O
S3606,COC1=C2OC3=CC=C(CC4N(C)CCC5=C4C=C(OC6=C(O)C(=CC7=C6C(CC(=C2)C=C1)N(C)CC7)OC)C(=C5)OC)C=C3
S3609,Cl.Cl.COC1=CC2=C3C=C1OC4=C(OC)C(=CC5=C4C(CC6=CC(=C(O)C=C6)OC7=CC=C(CC3N(C)CC2)C=C7)N(C)CC5)OC
S3611,COC1=C2OC3=CC=C(CC4N(C)CCC5=C4C=C(OC6=C7C(CC(=C2)C=C1)N(C)CCC7=CC(=C6O)OC)C(=C5)OC)C=C3
S3612,OC(=O)C(CC1=CC=C(O)C(=C1)O)OC(=O)\C=C\C2=CC=C(O)C(=C2)O
S3615,C=C1CCC2C(OC(=O)C2=C)C3C1CCC3=C
S3616,CC1CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC34C)C2C1C)C(=O)OC6OC(COC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C(O)C6O
S3618,COC1C(CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC3OC(C)C(OC4CC(C)(O)C(O)C(C)O4)C(C3O)N(C)C)OC(C)=O
S3621,CC1COC2=C(C(=CC3=C2N1C=C(C(O)=O)C3=O)F)C4(N)CC4.C[S](O)(=O)=O
S3622,N.N.CC1(C)C(CCC2(C)C1CCC3(C)C2C(=O)C=C4C5CC(C)(CCC5(C)CCC34C)C(O)=O)OC6OC(C(O)C(O)C6OC7OC(C(O)C(O)C7O)C(O)=O)C(O)=O
S3623,O.O.NC1=NC(=CS1)C(=C/CC(O)=O)/C(=O)NC2C3SCC=C(N3C2=O)C(O)=O
S3625,NCCC1=CC=C(O)C=C1
S3627,NCCC1=C[NH]C2=CC=CC=C12
S3635,CC1CC2C(CCC3(C)C2CCC3(O)C(C)=O)C4(C)CCC(=O)C=C14
S3637,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)C[N+]3=CC=CC4=C3CCC4)C5=CSC(=N5)N.O[S](O)(=O)=O
S3638,[Na+].C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(OC=O)C4=CC=CC=C4)C3=O)C([O-])=O
S3639,NC1=C2C=CC=CC2=NC3=C1CCCC3
S3640,Cl.CNC(C)CC1=CC=CC=C1OC
S3641,OC1=CC=C(NC(=O)C2=C(O)C=CC=C2)C=C1
S3643,CN(C=NC1=CC=C(C)C=C1C)C=NC2=CC=C(C)C=C2C
S3644,COC1=NC=NC(=C1)N[S](=O)(=O)C2=CC=C(N)C=C2
S3645,COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(O)C(C)CC(CC=O)C1OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C
S3647,CC(O)=O.NCC1=CC=C(C=C1)[S](N)(=O)=O
S3648,CC(C)C1=CC2=C(OC3=NC(=C(C=C3C2=O)C(O)=O)N)C=C1
S3654,CC(CCC(=O)NCC[S](O)(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
S3655,O.Cl.Cl.CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)C[N+]3(C)CCCC3)C4=CSC(=N4)N
S3656,C1OC2=CC=C(CN3CCN(CC3)C4=NC=CC=N4)C=C2O1
S3657,CCCOC1=CC2=C(C=C1)C3CCC4(C)C(CCC4C3CC2)OC
S3659,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C
S3663,CC1=C(C=CC=C1)N2C(=O)C3=C(C=CC(=C3)N)N=C2CF
S3666,COC1=CC=NC(=C1C)C[S](=O)C2=NC3=C([NH]2)C=C(C=C3)[N]4C=CC=C4
S3668,CC(C)C(NC(=O)C(CC(O)=O)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(N)=N)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O
S3669,ClCCNC(=O)N(CCCl)N=O
S3671,CC12CCC3C(CCC4=C3C=CC(=C4)OC5CCCC5)C1CCC2(O)C#C
S3672,[Na+].[Na+].OC(C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)CSC3=NN=N[N]3C[S]([O-])(=O)=O)C4=CC=CC=C4
S3673,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=N[N]2C3=CC=CC=C3
S3674,CCOC(=O)C1=C(COCCN)NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C
S3675,OC1=CC2=C(C=C1)C=CC(=O)O2
S3676,COC(=O)NC1=NC2=C([NH]1)C=CC=C2
S3677,OC(=O)/C=C/C1=CC=CC=C1
S3681,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(=C(C)C(=C2O1)C)OC(C)=O
S3684,[Cl-].CC(C[N+](C)(C)C)OC(C)=O
S3687,NC(N)=O
S3689,[Br-].CC[N+]1=C2C=C(N)C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N
S3690,Cl.CN(CC#C)CC1=CC=CC=C1
S3692,CCN1C(=O)C=CC1=O
S3693,O=C1NC(=O)C2=C(N1)N=C[NH]2
S3694,Cl.NC1C(O)OC(CO)C(O)C1O
S3697,Cl.NCC1=CC=C(C=C1)[S](N)(=O)=O
S3698,Cl.CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2
S3701,Cl.CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2
S3703,OCCC1=CC=CC=C1
S3704,CC1=CC=C(C=C1)\C=C/2C3CCC(C)(C2=O)C3(C)C
S3705,CC(C)(O)C(Cl)(Cl)Cl
S3706,Cl.COC1=CC=CC(=C1)CCC2=C(OCC(CN(C)C)OC(=O)CCC(O)=O)C=CC=C2
S3707,CCOC1=CC(=CC=C1C(=O)OC)NC(C)=O
S3708,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)N=N2
S3711,CC(=O)OC1=C(C=CC=C1)C(=O)O[Ca]OC(=O)C2=C(OC(C)=O)C=CC=C2.NC(N)=O
S3713,CO\N=C1/CC2(CC3CC(C\C=C(C)\CC(C)/C=C/C=C/4COC5C(O)C(=CC(C(=O)O3)C45O)C)O2)OC(C1C)\C(C)=C\C(C)C
S3714,C[S](=O)(=O)C1=CC=CC(=C1)CC(NC(=O)C2=C(Cl)C=C3CN(CCC3=C2Cl)C(=O)C4=CC=C5C=COC5=C4)C(O)=O
S3716,FC(F)(F)C1=CC=CC(=C1)N2CCN(CC2)CCN3C(=O)NC4=C3C=CC=C4
S3719,N#CC1=NC=CC(=C1)C2=N[NH]C(=N2)C3=CC=NC=C3
S3722,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(O)(C[N]3C=NC=N3)C4=CC(=CC=C4F)F
S3723,Cl.C[N]1C=C(C(=O)C2CCC3=C(C2)[NH]C=N3)C4=C1C=CC=C4
S3724,COCC1CC(N(C1)C(=O)C(NC(=O)OC)C2=CC=CC=C2)C3=NC=C([NH]3)C4=CC=C5C(=C4)COC6=C5C=C7C=CC8=C(N=C([NH]8)C9CCC(C)N9C(=O)C(NC(=O)OC)C(C)C)C7=C6
S3726,CC(C)N(CCCCOCC(=O)N[S](C)(=O)=O)C1=NC(=C(N=C1)C2=CC=CC=C2)C3=CC=CC=C3
S3727,OCC1=CC(=CC=C1O)C(O)CNCCCCCCOCCOCC2=C(Cl)C=CC=C2Cl.OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5
S3728,COC1=CC2=NC3=C(CCCCCC4CC4OC(=O)NC(C(=O)N5CC(CC5C(=O)NC6(CC6C=C)C(=O)N[S](=O)(=O)C7CC7)O3)C(C)(C)C)N=C2C=C1
S3729,[Fe+3].[Fe+3].OC(C(O)C(O)C([O-])=O)C(O)C([O-])=O.OC(C(O)C(O)C([O-])=O)C(O)C([O-])=O.OC(C(O)C(O)C([O-])=O)C(O)C([O-])=O
S3730,CC1=CC(=CC(=C1)C)OCC2CNC(=O)O2
S3731,Cl.ClC1=C(CN2CCCC2=N)NC(=O)NC1=O
S3732,[Na+].NC(=O)C1CCC2CN1C(=O)N2O[S]([O-])(=O)=O
S3733,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC3CCC3)C(=O)C(N)=O)C2(C)C)C(C)(C)C
S3735,[Br-].OC(C1=CC=CC=C1)(C2=CC=CC=C2)C34CC[N+](CCOCC5=CC=CC=C5)(CC3)CC4
S3738,CC(C)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)COC2=CC(=CC=C2)C(F)(F)F
S3739,CC(\C=C\C(O)C1CC1)C2CCC3/C(CCCC23C)=C/C=C\4CC(O)CC(O)C4=C
S3741,[O-][N+](=O)C1=NC=C[N]1CC(=O)NCC2=CC=CC=C2
S3742,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
S3745,O.O.[Na+].[Na+].OC1=CC=C(C=C1C([O-])=O)N=NC2=CC=C(C=C2)C(=O)NCCC([O-])=O
S3746,CCCCN(CCCC)CC(O)C1=CC(=CC\2=C1C3=C(C=C(Cl)C=C3)C2=C/C4=CC=C(Cl)C=C4)Cl
S3747,[Na+].NC(CC1=CC(=C(OC2=CC(=C(O)C(=C2)I)I)C(=C1)I)I)C([O-])=O
S3750,[Na+].[O-]C(=O)C1=CC=CC=C1
S3751,O.O.COC1=CC2=C(C=C1)N=CC=C2C(O)C3CC4CCN3CC4C=C.COC5=CC6=C(C=C5)N=CC=C6C(O)C7CC8CCN7CC8C=C.O[S](O)(=O)=O
S3754,OC(=O)C1=CC=C(O)C=C1
S3755,C[N+](C)(C)CC([O-])=O
S3756,COC(=O)C1=C(O)C=CC=C1
S3758,Cl.COC1=C(O)C2=C(CC3C4C=C(OC)C(=O)CC24CCN3C)C=C1
S3759,O=C1OC(=O)C2C3CCC(O3)C12
S3763,O=C\C=C\C1=CC=CC=C1
S3766,[Na+].CC1=C(OC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C)[S]([O-])(=O)=O
S3769,COC1=CC2=C(C=C1OC)C3=CC4=C(C=[N+]3CC2)C(=C(OC)C=C4)OC
S3772,OCC1=CC=C(O1)C=O
S3773,OCCC1=CC=C(O)C=C1
S3774,[K+].CC1(COC(=O)CCC([O-])=O)C(CCC2(C)C1CCC(=C)C2\C=C\C3=CCOC3=O)OC(=O)CCC(O)=O
S3775,Cl.CC1=NC(=C(C)N=C1C)C
S3776,OCC1OC(OC2=CC=C(C=C2)C3=COC4=C(C(=CC(=C4)O)O)C3=O)C(O)C(O)C1O
S3779,COC1=CC=C(\C=C\C)C=C1
S3781,CC1C(=O)OC2C(O)C34C5OC(=O)C3(OC6OC(=O)C(O)C46C(C5O)C(C)(C)C)C12O
S3783,CC1OC(OC2C(O)C(OCCC3=CC(=C(O)C=C3)O)OC(COC4OC(CO)C(O)C(O)C4O)C2OC(=O)\C=C\C5=CC=C(O)C(=C5)O)C(O)C(O)C1O
S3785,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C2CCC3(C)C2C(O)CC4C5(C)CCC(O)C(C)(C)C5C(CC34C)OC6OC(CO)C(O)C(O)C6OC7OCC(O)C(O)C7O
S3788,CC(C)C1=CC=C(C)C(=C1)O
S3791,OC(=O)CCC(O)=O
S3794,CCCCCCCCCCCCCCCC(O)=O
S3797,OCC1OC(OC2=CC=C(C=O)C=C2)C(O)C(O)C1O
S3799,OC(=O)C1=C(O)C=CC(=C1)O
S3802,[Cl-].C[N+]1=CC(=CC=C1)C(O)=O
S3805,CC12CCCC(C)(C1CCC34CC(=C)C(CCC23)(C4)OC5OC(CO)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(=O)OC7OC(CO)C(O)C(O)C7O
S3807,CC1(CO)C(O)CCC2(C)C(C\C=C3/C=COC3=O)C(=C)CCC12
S3809,CC(C)=CCOC1=C2OC(=O)C=CC2=CC3=C1OC=C3
S3810,OC1C(O)C(OC(C1O)C(O)=O)OC2=CC3=C(C(=O)C=C(O3)C4=CC=C(O)C=C4)C(=C2O)O
S3811,CC1OC(OC2C(O)C(O)C(CO)OC2OC3CC4(C)C(CC(O)C5C(CCC45C)C(C)(CCC=C(C)C)OC6OC(CO)C(O)C(O)C6O)C7(C)CCC(O)C(C)(C)C37)C(O)C(O)C1O
S3817,Cl.COC1=CC2=C(C=C1)C3=CC=NC(=C3[NH]2)C
S3824,CC1OC(OC2=C(OC3=C(C(=CC(=C3)O)O)C2=O)C4=CC(=C(O)C=C4)O)C(O)C(O)C1O
S3835,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)C(O)CC13
S3842,OCC1OC(OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(O)C=C4)O)C(O)C(O)C1O
